Dest Lat,Dest Long,Source Lat,Source Lon
-2.15742,-79.8836,-0.90683,-78.6158
-0.46289,-76.9868,-0.90683,-78.6158
-5.06163,119.554,-0.894,131.287
-3.71026,128.089,-0.894,131.287
-2.92019,132.267,-0.894,131.287
-2.53224,133.439,-0.894,131.287
-0.89183,134.049,-0.894,131.287
1.54926,124.926,-0.894,131.287
-5.06163,119.554,-0.89183,134.049
-3.71026,128.089,-0.89183,134.049
-2.92019,132.267,-0.89183,134.049
-2.57695,140.51601,-0.89183,134.049
-0.894,131.287,-0.89183,134.049
-6.12557,106.656,-0.87499,100.352
1.12103,104.119,-0.87499,100.352
2.74558,101.71,-0.87499,100.352
-4.81603,11.8866,-0.71174,8.75438
0.48813,72.9969,-0.69334,73.1556
4.19183,73.5291,-0.69334,73.1556
7.18076,79.8841,-0.69334,73.1556
2.15217,-74.7663,-0.5833,-72.4083
-27.3842,153.117,-0.54746,166.91901
1.38164,173.147,-0.54746,166.91901
7.06476,171.272,-0.54746,166.91901
-0.90683,-78.6158,-0.46289,-76.9868
-0.12917,-78.3575,-0.46289,-76.9868
-2.15742,-79.8836,-0.45376,-90.2659
-3.38294,-64.7241,-0.3786,-64.9923
0.0226,18.2887,-0.217,20.85
0.50523,-76.5008,-0.18228,-74.7708
-6.12557,106.656,-0.15071,109.404
-1.81664,109.963,-0.15071,109.404
1.12103,104.119,-0.15071,109.404
1.4847,110.347,-0.15071,109.404
-3.38294,-64.7241,-0.14835,-66.9855
-23.43556,-46.47306,-0.12917,-78.3575
-12.0219,-77.11431,-0.12917,-78.3575
-3.99589,-79.3719,-0.12917,-78.3575
-3.44199,-79.99696,-0.12917,-78.3575
-2.88947,-78.9844,-0.12917,-78.3575
-2.29917,-78.1208,-0.12917,-78.3575
-2.15742,-79.8836,-0.12917,-78.3575
-0.94608,-80.6788,-0.12917,-78.3575
-0.46289,-76.9868,-0.12917,-78.3575
0.80951,-77.7081,-0.12917,-78.3575
0.97852,-79.6266,-0.12917,-78.3575
3.54322,-76.3816,-0.12917,-78.3575
4.70159,-74.1469,-0.12917,-78.3575
6.16454,-75.4231,-0.12917,-78.3575
9.07136,-79.3835,-0.12917,-78.3575
13.4409,-89.0557,-0.12917,-78.3575
19.4363,-99.0721,-0.12917,-78.3575
22.9892,-82.4091,-0.12917,-78.3575
25.7932,-80.2906,-0.12917,-78.3575
29.9844,-95.3414,-0.12917,-78.3575
33.6367,-84.4281,-0.12917,-78.3575
40.47193,-3.56264,-0.12917,-78.3575
-1.31924,36.9278,-0.08614,34.7289
0.40446,35.2389,-0.08614,34.7289
-1.40611,35.00806,-0.0624,37.04101
-1.32172,36.8148,-0.0624,37.04101
0.53058,37.53419,-0.0624,37.04101
-4.38575,15.4446,0.0226,18.2887
3.23537,19.7713,0.0226,18.2887
-26.1392,28.246,0.04239,32.4435
-6.87811,39.2026,0.04239,32.4435
-3.42941,37.0745,0.04239,32.4435
-3.32402,29.3185,0.04239,32.4435
-1.96863,30.1395,0.04239,32.4435
-1.31924,36.9278,0.04239,32.4435
2.01444,45.3047,0.04239,32.4435
2.2,31.55,0.04239,32.4435
3.05,30.917,0.04239,32.4435
4.87201,31.6011,0.04239,32.4435
8.97789,38.7993,0.04239,32.4435
15.2919,38.9107,0.04239,32.4435
25.2528,55.3644,0.04239,32.4435
30.1219,31.4056,0.04239,32.4435
40.9769,28.8146,0.04239,32.4435
50.9014,4.48444,0.04239,32.4435
51.4706,-0.46194,0.04239,32.4435
52.3086,4.76389,0.04239,32.4435
-1.37925,-48.4763,0.05066,-51.0722
-8.85837,13.2312,0.37817,6.71215
14.9245,-23.4935,0.37817,6.71215
38.7813,-9.13592,0.37817,6.71215
-1.31924,36.9278,0.40446,35.2389
3.12197,35.6087,0.40446,35.2389
-26.1392,28.246,0.4586,9.41228
-4.81603,11.8866,0.4586,9.41228
-4.38575,15.4446,0.4586,9.41228
-4.2517,15.253,0.4586,9.41228
-1.96863,30.1395,0.4586,9.41228
3.72256,11.5533,0.4586,9.41228
3.75527,8.70872,0.4586,9.41228
4.00608,9.71948,0.4586,9.41228
5.26139,-3.92629,0.4586,9.41228
6.16561,1.25451,0.4586,9.41228
6.35723,2.38435,0.4586,9.41228
6.57737,3.32116,0.4586,9.41228
8.97789,38.7993,0.4586,9.41228
33.3675,-7.58997,0.4586,9.41228
40.9769,28.8146,0.4586,9.41228
49.0128,2.55,0.4586,9.41228
-7.78818,110.432,0.46079,101.445
-6.90063,107.576,0.46079,101.445
-6.12557,106.656,0.46079,101.445
1.12103,104.119,0.46079,101.445
1.35019,103.994,0.46079,101.445
2.74558,101.71,0.46079,101.445
3.13058,101.549,0.46079,101.445
-4.38575,15.4446,0.48164,25.338
-1.67081,29.2385,0.48164,25.338
-0.69334,73.1556,0.48813,72.9969
4.19183,73.5291,0.48813,72.9969
-0.18228,-74.7708,0.50523,-76.5008
3.54322,-76.3816,0.50523,-76.5008
4.70159,-74.1469,0.50523,-76.5008
-1.32172,36.8148,0.53058,37.53419
-0.0624,37.04101,0.53058,37.53419
-1.67081,29.2385,0.575,29.4739
1.56572,30.2208,0.575,29.4739
-5.06163,119.554,0.63712,122.85
1.54926,124.926,0.63712,122.85
1.85917,73.5219,0.7324,73.4336
4.19183,73.5291,0.7324,73.4336
-6.12557,106.656,0.83141,127.381
-5.06163,119.554,0.83141,127.381
1.54926,124.926,0.83141,127.381
4.70159,-74.1469,0.86193,-77.6718
-6.12557,106.656,0.92268,104.532
-1.32172,36.8148,0.97199,34.9586
-2.15742,-79.8836,0.97852,-79.6266
-0.12917,-78.3575,0.97852,-79.6266
3.54322,-76.3816,0.97852,-79.6266
4.70159,-74.1469,0.97877,-76.6056
-8.74817,115.167,1.12103,104.119
-7.78818,110.432,1.12103,104.119
-7.37983,112.787,1.12103,104.119
-6.97273,110.375,1.12103,104.119
-6.90063,107.576,1.12103,104.119
-6.12557,106.656,1.12103,104.119
-5.24056,105.17556,1.12103,104.119
-3.8637,102.339,1.12103,104.119
-2.89825,104.7,1.12103,104.119
-2.1622,106.139,1.12103,104.119
-1.63802,103.644,1.12103,104.119
-1.26827,116.894,1.12103,104.119
-0.87499,100.352,1.12103,104.119
-0.15071,109.404,1.12103,104.119
0.46079,101.445,1.12103,104.119
3.13058,101.549,1.12103,104.119
3.90871,108.388,1.12103,104.119
1.54926,124.926,1.18528,127.896
4.16787,-73.6138,1.25366,-70.2339
4.70159,-74.1469,1.25366,-70.2339
-43.4894,172.532,1.35019,103.994
-37.6733,144.843,1.35019,103.994
-37.0081,174.79201,1.35019,103.994
-34.945,138.53101,1.35019,103.994
-33.9461,151.177,1.35019,103.994
-31.9403,115.967,1.35019,103.994
-28.1644,153.505,1.35019,103.994
-27.3842,153.117,1.35019,103.994
-26.1392,28.246,1.35019,103.994
-12.4147,130.877,1.35019,103.994
-9.44338,147.22,1.35019,103.994
-8.75732,116.27667,1.35019,103.994
-8.74817,115.167,1.35019,103.994
-8.5464,125.526,1.35019,103.994
-7.78818,110.432,1.35019,103.994
-7.51609,110.757,1.35019,103.994
-7.37983,112.787,1.35019,103.994
-6.97273,110.375,1.35019,103.994
-6.90063,107.576,1.35019,103.994
-6.12557,106.656,1.35019,103.994
-5.06163,119.554,1.35019,103.994
-2.89825,104.7,1.35019,103.994
-1.26827,116.894,1.35019,103.994
0.46079,101.445,1.35019,103.994
1.4847,110.347,1.35019,103.994
1.54926,124.926,1.35019,103.994
2.74558,101.71,1.35019,103.994
3.13058,101.549,1.35019,103.994
3.77539,103.209,1.35019,103.994
4.19183,73.5291,1.35019,103.994
4.32201,113.987,1.35019,103.994
4.56797,101.092,1.35019,103.994
4.9442,114.928,1.35019,103.994
5.29714,100.277,1.35019,103.994
5.38264,103.103,1.35019,103.994
5.76528,103.007,1.35019,103.994
5.93721,116.051,1.35019,103.994
6.16685,102.293,1.35019,103.994
6.32973,99.7287,1.35019,103.994
6.93321,100.393,1.35019,103.994
7.12552,125.646,1.35019,103.994
7.18076,79.8841,1.35019,103.994
8.09912,98.9862,1.35019,103.994
8.1132,98.3169,1.35019,103.994
8.48212,76.9201,1.35019,103.994
9.54779,100.062,1.35019,103.994
10.152,76.4019,1.35019,103.994
10.3075,123.979,1.35019,103.994
10.7654,78.7097,1.35019,103.994
10.8188,106.652,1.35019,103.994
10.83302,122.49336,1.35019,103.994
11.03,77.0434,1.35019,103.994
11.5466,104.844,1.35019,103.994
11.6794,122.376,1.35019,103.994
12.99001,80.1693,1.35019,103.994
13.1979,77.7063,1.35019,103.994
13.4107,103.813,1.35019,103.994
13.6811,100.747,1.35019,103.994
13.9126,100.607,1.35019,103.994
14.5086,121.02,1.35019,103.994
15.186,120.56,1.35019,103.994
16.0439,108.199,1.35019,103.994
16.9073,96.1332,1.35019,103.994
17.7212,83.2245,1.35019,103.994
17.9883,102.563,1.35019,103.994
18.7668,98.9626,1.35019,103.994
19.0887,72.8679,1.35019,103.994
19.9349,110.459,1.35019,103.994
21.2212,105.807,1.35019,103.994
21.6796,39.1565,1.35019,103.994
22.1496,113.592,1.35019,103.994
22.3089,113.915,1.35019,103.994
22.5771,120.35,1.35019,103.994
22.6083,108.172,1.35019,103.994
22.6393,113.811,1.35019,103.994
22.6547,88.4467,1.35019,103.994
23.0772,72.6347,1.35019,103.994
23.3924,113.299,1.35019,103.994
23.552,116.5033,1.35019,103.994
23.84335,90.39778,1.35019,103.994
24.433,54.6511,1.35019,103.994
24.544,118.128,1.35019,103.994
24.9576,46.6988,1.35019,103.994
25.0777,121.233,1.35019,103.994
25.10194,102.92917,1.35019,103.994
25.2528,55.3644,1.35019,103.994
25.9351,119.663,1.35019,103.994
26.5385,106.801,1.35019,103.994
26.68,100.246,1.35019,103.994
27.6966,85.3591,1.35019,103.994
28.1892,113.22,1.35019,103.994
28.5665,77.1031,1.35019,103.994
29.7192,106.642,1.35019,103.994
29.8267,121.462,1.35019,103.994
30.2295,120.434,1.35019,103.994
30.5785,103.947,1.35019,103.994
30.7838,114.208,1.35019,103.994
31.1434,121.805,1.35019,103.994
31.4944,120.429,1.35019,103.994
31.742,118.862,1.35019,103.994
33.5859,130.451,1.35019,103.994
34.4273,135.244,1.35019,103.994
34.8584,136.80499,1.35019,103.994
35.5523,139.78,1.35019,103.994
35.7647,140.386,1.35019,103.994
36.2661,120.374,1.35019,103.994
37.4691,126.451,1.35019,103.994
39.1244,117.346,1.35019,103.994
40.0801,116.585,1.35019,103.994
40.9769,28.8146,1.35019,103.994
41.2579,69.2812,1.35019,103.994
41.2971,2.07846,1.35019,103.994
41.80028,12.23889,1.35019,103.994
45.6306,8.72811,1.35019,103.994
47.4647,8.54917,1.35019,103.994
48.3538,11.7861,1.35019,103.994
49.0128,2.55,1.35019,103.994
50.03333,8.57056,1.35019,103.994
51.4706,-0.46194,1.35019,103.994
52.3086,4.76389,1.35019,103.994
55.4088,37.9063,1.35019,103.994
55.6179,12.656,1.35019,103.994
60.3172,24.9633,1.35019,103.994
-17.7554,177.44299,1.38164,173.147
-0.54746,166.91901,1.38164,173.147
7.06476,171.272,1.38164,173.147
3.54322,-76.3816,1.39625,-77.2915
4.70159,-74.1469,1.39625,-77.2915
-0.15071,109.404,1.4847,110.347
1.35019,103.994,1.4847,110.347
1.64131,103.67,1.4847,110.347
2.2616,111.985,1.4847,110.347
2.74558,101.71,1.4847,110.347
2.90639,112.08,1.4847,110.347
3.12385,113.02,1.4847,110.347
4.04833,114.805,1.4847,110.347
4.32201,113.987,1.4847,110.347
5.29714,100.277,1.4847,110.347
5.93721,116.051,1.4847,110.347
6.16685,102.293,1.4847,110.347
6.32973,99.7287,1.4847,110.347
-7.37983,112.787,1.54926,124.926
-6.12557,106.656,1.54926,124.926
-5.06163,119.554,1.54926,124.926
-1.26827,116.894,1.54926,124.926
-0.894,131.287,1.54926,124.926
0.63712,122.85,1.54926,124.926
0.83141,127.381,1.54926,124.926
1.18528,127.896,1.54926,124.926
1.35019,103.994,1.54926,124.926
3.68321,125.528,1.54926,124.926
4.00694,126.673,1.54926,124.926
-1.67081,29.2385,1.56572,30.2208
0.575,29.4739,1.56572,30.2208
2.82761,27.5883,1.56572,30.2208
4.70159,-74.1469,1.58919,-75.5644
-7.37983,112.787,1.64131,103.67
-6.90063,107.576,1.64131,103.67
-6.12557,106.656,1.64131,103.67
1.4847,110.347,1.64131,103.67
2.2616,111.985,1.64131,103.67
2.74558,101.71,1.64131,103.67
3.13058,101.549,1.64131,103.67
4.32016,118.128,1.64131,103.67
4.32201,113.987,1.64131,103.67
5.29714,100.277,1.64131,103.67
5.93721,116.051,1.64131,103.67
6.16685,102.293,1.64131,103.67
-1.32172,36.8148,1.73324,40.0916
-1.31924,36.9278,1.73324,40.0916
2.01444,45.3047,1.73324,40.0916
9.51817,44.0888,1.73324,40.0916
3.54322,-76.3816,1.81442,-78.7492
0.7324,73.4336,1.85917,73.5219
4.19183,73.5291,1.85917,73.5219
3.75527,8.70872,1.90547,9.80568
6.35723,2.38435,1.90547,9.80568
-17.7554,177.44299,1.98616,-157.35001
21.32062,-157.92423,1.98616,-157.35001
-1.31924,36.9278,2.01444,45.3047
0.04239,32.4435,2.01444,45.3047
1.73324,40.0916,2.01444,45.3047
6.78083,47.4547,2.01444,45.3047
9.51817,44.0888,2.01444,45.3047
10.3892,44.9411,2.01444,45.3047
11.5473,43.1595,2.01444,45.3047
-0.5833,-72.4083,2.15217,-74.7663
4.70159,-74.1469,2.15217,-74.7663
-1.26827,116.894,2.1555,117.432
0.04239,32.4435,2.2,31.55
1.4847,110.347,2.2616,111.985
1.64131,103.67,2.2616,111.985
2.74558,101.71,2.2616,111.985
3.12385,113.02,2.2616,111.985
4.32201,113.987,2.2616,111.985
5.93721,116.051,2.2616,111.985
4.70159,-74.1469,2.4544,-76.6093
3.54322,-76.3816,2.57013,-77.8986
4.70159,-74.1469,2.57969,-72.6394
-37.6733,144.843,2.74558,101.71
-37.0081,174.79201,2.74558,101.71
-34.945,138.53101,2.74558,101.71
-33.9461,151.177,2.74558,101.71
-31.9403,115.967,2.74558,101.71
-28.1644,153.505,2.74558,101.71
-27.3842,153.117,2.74558,101.71
-20.4302,57.6836,2.74558,101.71
-12.4147,130.877,2.74558,101.71
-8.75732,116.27667,2.74558,101.71
-8.74817,115.167,2.74558,101.71
-7.78818,110.432,2.74558,101.71
-7.51609,110.757,2.74558,101.71
-7.37983,112.787,2.74558,101.71
-6.97273,110.375,2.74558,101.71
-6.90063,107.576,2.74558,101.71
-6.12557,106.656,2.74558,101.71
-5.06163,119.554,2.74558,101.71
-2.89825,104.7,2.74558,101.71
-1.26827,116.894,2.74558,101.71
-0.87499,100.352,2.74558,101.71
0.46079,101.445,2.74558,101.71
1.35019,103.994,2.74558,101.71
1.4847,110.347,2.74558,101.71
1.64131,103.67,2.74558,101.71
2.2616,111.985,2.74558,101.71
3.12385,113.02,2.74558,101.71
3.77539,103.209,2.74558,101.71
4.19183,73.5291,2.74558,101.71
4.32016,118.128,2.74558,101.71
4.32201,113.987,2.74558,101.71
4.9442,114.928,2.74558,101.71
5.29714,100.277,2.74558,101.71
5.30068,115.25,2.74558,101.71
5.38264,103.103,2.74558,101.71
5.52287,95.42064,2.74558,101.71
5.9009,118.059,2.74558,101.71
5.93721,116.051,2.74558,101.71
6.16685,102.293,2.74558,101.71
6.18967,100.398,2.74558,101.71
6.32973,99.7287,2.74558,101.71
6.93321,100.393,2.74558,101.71
7.18076,79.8841,2.74558,101.71
8.09912,98.9862,2.74558,101.71
8.1132,98.3169,2.74558,101.71
9.1326,99.1356,2.74558,101.71
9.54779,100.062,2.74558,101.71
10.152,76.4019,2.74558,101.71
10.3075,123.979,2.74558,101.71
10.7654,78.7097,2.74558,101.71
10.8188,106.652,2.74558,101.71
11.5466,104.844,2.74558,101.71
11.6794,122.376,2.74558,101.71
12.99001,80.1693,2.74558,101.71
13.1979,77.7063,2.74558,101.71
13.4107,103.813,2.74558,101.71
13.6811,100.747,2.74558,101.71
13.9126,100.607,2.74558,101.71
14.5086,121.02,2.74558,101.71
16.9073,96.1332,2.74558,101.71
17.9883,102.563,2.74558,101.71
18.7668,98.9626,2.74558,101.71
19.0887,72.8679,2.74558,101.71
21.2212,105.807,2.74558,101.71
21.6796,39.1565,2.74558,101.71
22.1496,113.592,2.74558,101.71
22.2496,91.8133,2.74558,101.71
22.3089,113.915,2.74558,101.71
22.6083,108.172,2.74558,101.71
22.6393,113.811,2.74558,101.71
22.6547,88.4467,2.74558,101.71
23.0772,72.6347,2.74558,101.71
23.3924,113.299,2.74558,101.71
23.5933,58.2844,2.74558,101.71
23.84335,90.39778,2.74558,101.71
24.433,54.6511,2.74558,101.71
24.544,118.128,2.74558,101.71
24.5534,39.7051,2.74558,101.71
24.89636,55.16139,2.74558,101.71
24.9065,67.1608,2.74558,101.71
24.9576,46.6988,2.74558,101.71
25.0777,121.233,2.74558,101.71
25.10194,102.92917,2.74558,101.71
25.2181,110.039,2.74558,101.71
25.2528,55.3644,2.74558,101.71
25.9351,119.663,2.74558,101.71
27.6966,85.3591,2.74558,101.71
28.5665,77.1031,2.74558,101.71
29.2266,47.9689,2.74558,101.71
30.2295,120.434,2.74558,101.71
30.5785,103.947,2.74558,101.71
31.1434,121.805,2.74558,101.71
31.5216,74.4036,2.74558,101.71
33.9939,71.5146,2.74558,101.71
34.4273,135.244,2.74558,101.71
34.8584,136.80499,2.74558,101.71
35.1795,128.938,2.74558,101.71
35.4161,51.1522,2.74558,101.71
35.5523,139.78,2.74558,101.71
35.7647,140.386,2.74558,101.71
37.4691,126.451,2.74558,101.71
39.2241,125.67,2.74558,101.71
40.0801,116.585,2.74558,101.71
40.9769,28.8146,2.74558,101.71
41.2579,69.2812,2.74558,101.71
43.3521,77.0405,2.74558,101.71
49.0128,2.55,2.74558,101.71
50.03333,8.57056,2.74558,101.71
51.4706,-0.46194,2.74558,101.71
52.3086,4.76389,2.74558,101.71
0.48164,25.338,2.82761,27.5883
-3.03861,-60.0497,2.84139,-60.69222
1.4847,110.347,2.90639,112.08
4.32201,113.987,2.90639,112.08
4.70159,-74.1469,2.95015,-75.294
0.04239,32.4435,3.05,30.917
0.40446,35.2389,3.12197,35.6087
1.4847,110.347,3.12385,113.02
2.2616,111.985,3.12385,113.02
2.74558,101.71,3.12385,113.02
4.32201,113.987,3.12385,113.02
5.93721,116.051,3.12385,113.02
0.46079,101.445,3.13058,101.549
1.12103,104.119,3.13058,101.549
1.35019,103.994,3.13058,101.549
1.64131,103.67,3.13058,101.549
4.53722,103.427,3.13058,101.549
5.29714,100.277,3.13058,101.549
5.38264,103.103,3.13058,101.549
5.76528,103.007,3.13058,101.549
6.16685,102.293,3.13058,101.549
6.18967,100.398,3.13058,101.549
6.32973,99.7287,3.13058,101.549
9.54779,100.062,3.13058,101.549
0.0226,18.2887,3.23537,19.7713
4.17898,114.329,3.3,114.783
4.32201,113.987,3.3,114.783
-7.37983,112.787,3.32667,117.56944
-6.12557,106.656,3.32667,117.56944
-5.06163,119.554,3.32667,117.56944
-1.26827,116.894,3.32667,117.56944
4.32016,118.128,3.32667,117.56944
4.17898,114.329,3.421,115.154
4.32201,113.987,3.421,115.154
-12.0219,-77.11431,3.54322,-76.3816
-2.15742,-79.8836,3.54322,-76.3816
-0.12917,-78.3575,3.54322,-76.3816
0.50523,-76.5008,3.54322,-76.3816
0.97852,-79.6266,3.54322,-76.3816
1.39625,-77.2915,3.54322,-76.3816
1.81442,-78.7492,3.54322,-76.3816
2.57013,-77.8986,3.54322,-76.3816
4.70159,-74.1469,3.54322,-76.3816
5.69076,-76.6412,3.54322,-76.3816
6.16454,-75.4231,3.54322,-76.3816
9.07136,-79.3835,3.54322,-76.3816
10.4424,-75.513,3.54322,-76.3816
10.8896,-74.7808,3.54322,-76.3816
12.5836,-81.7112,3.54322,-76.3816
13.4409,-89.0557,3.54322,-76.3816
25.7932,-80.2906,3.54322,-76.3816
40.47193,-3.56264,3.54322,-76.3816
1.54926,124.926,3.68321,125.528
-1.31924,36.9278,3.72256,11.5533
0.4586,9.41228,3.72256,11.5533
4.00608,9.71948,3.72256,11.5533
9.33589,13.3701,3.72256,11.5533
33.3675,-7.58997,3.72256,11.5533
49.0128,2.55,3.72256,11.5533
50.9014,4.48444,3.72256,11.5533
4.17898,114.329,3.73389,115.479
4.32201,113.987,3.73389,115.479
0.4586,9.41228,3.75527,8.70872
1.90547,9.80568,3.75527,8.70872
4.00608,9.71948,3.75527,8.70872
6.35723,2.38435,3.75527,8.70872
8.97789,38.7993,3.75527,8.70872
9.00679,7.26317,3.75527,8.70872
33.3675,-7.58997,3.75527,8.70872
40.47193,-3.56264,3.75527,8.70872
1.35019,103.994,3.77539,103.209
2.74558,101.71,3.77539,103.209
5.29714,100.277,3.77539,103.209
4.70159,-74.1469,3.81963,-76.9898
4.16787,-73.6138,3.85353,-67.9062
4.70159,-74.1469,3.85353,-67.9062
1.12103,104.119,3.90871,108.388
4.17898,114.329,3.967,115.05
4.32201,113.987,3.967,115.05
4.84917,115.408,3.974,115.618
-4.81603,11.8866,4.00608,9.71948
-4.38575,15.4446,4.00608,9.71948
-4.2517,15.253,4.00608,9.71948
-1.31924,36.9278,4.00608,9.71948
0.4586,9.41228,4.00608,9.71948
3.72256,11.5533,4.00608,9.71948
3.75527,8.70872,4.00608,9.71948
4.39848,18.5188,4.00608,9.71948
5.26139,-3.92629,4.00608,9.71948
6.16561,1.25451,4.00608,9.71948
6.35723,2.38435,4.00608,9.71948
6.57737,3.32116,4.00608,9.71948
8.97789,38.7993,4.00608,9.71948
9.33589,13.3701,4.00608,9.71948
10.4514,14.2574,4.00608,9.71948
12.1337,15.034,4.00608,9.71948
14.7397,-17.4902,4.00608,9.71948
33.3675,-7.58997,4.00608,9.71948
40.9769,28.8146,4.00608,9.71948
49.0128,2.55,4.00608,9.71948
50.9014,4.48444,4.00608,9.71948
1.54926,124.926,4.00694,126.673
1.4847,110.347,4.04833,114.805
4.32201,113.987,4.04833,114.805
4.9442,114.928,4.04833,114.805
5.93721,116.051,4.04833,114.805
1.25366,-70.2339,4.16787,-73.6138
3.85353,-67.9062,4.16787,-73.6138
4.70159,-74.1469,4.16787,-73.6138
6.18472,-67.4932,4.16787,-73.6138
3.3,114.783,4.17898,114.329
3.421,115.154,4.17898,114.329
3.73389,115.479,4.17898,114.329
3.967,115.05,4.17898,114.329
4.32201,113.987,4.17898,114.329
-0.69334,73.1556,4.19183,73.5291
0.48813,72.9969,4.19183,73.5291
0.7324,73.4336,4.19183,73.5291
1.35019,103.994,4.19183,73.5291
1.85917,73.5219,4.19183,73.5291
2.74558,101.71,4.19183,73.5291
5.1561,73.1302,4.19183,73.5291
6.28447,81.12413,4.19183,73.5291
7.18076,79.8841,4.19183,73.5291
8.48212,76.9201,4.19183,73.5291
10.152,76.4019,4.19183,73.5291
12.99001,80.1693,4.19183,73.5291
13.6811,100.747,4.19183,73.5291
22.3089,113.915,4.19183,73.5291
23.3924,113.299,4.19183,73.5291
23.5933,58.2844,4.19183,73.5291
24.433,54.6511,4.19183,73.5291
24.89636,55.16139,4.19183,73.5291
25.2528,55.3644,4.19183,73.5291
31.1434,121.805,4.19183,73.5291
40.0801,116.585,4.19183,73.5291
40.9769,28.8146,4.19183,73.5291
45.6306,8.72811,4.19183,73.5291
50.03333,8.57056,4.19183,73.5291
51.1481,-0.19028,4.19183,73.5291
55.5915,37.2615,4.19183,73.5291
55.9726,37.4146,4.19183,73.5291
-1.32172,36.8148,4.20412,34.3482
1.64131,103.67,4.32016,118.128
2.74558,101.71,4.32016,118.128
3.32667,117.56944,4.32016,118.128
5.9009,118.059,4.32016,118.128
5.93721,116.051,4.32016,118.128
1.35019,103.994,4.32201,113.987
1.4847,110.347,4.32201,113.987
1.64131,103.67,4.32201,113.987
2.2616,111.985,4.32201,113.987
2.74558,101.71,4.32201,113.987
2.90639,112.08,4.32201,113.987
3.12385,113.02,4.32201,113.987
3.3,114.783,4.32201,113.987
3.421,115.154,4.32201,113.987
3.73389,115.479,4.32201,113.987
3.967,115.05,4.32201,113.987
4.04833,114.805,4.32201,113.987
4.17898,114.329,4.32201,113.987
4.8083,115.01,4.32201,113.987
4.84917,115.408,4.32201,113.987
5.29714,100.277,4.32201,113.987
5.30068,115.25,4.32201,113.987
5.38264,103.103,4.32201,113.987
5.93721,116.051,4.32201,113.987
14.5086,121.02,4.32201,113.987
3.72256,11.5533,4.39848,18.5188
4.00608,9.71948,4.39848,18.5188
33.3675,-7.58997,4.39848,18.5188
4.70159,-74.1469,4.42161,-75.1333
6.22055,-75.59058,4.42161,-75.1333
4.70159,-74.1469,4.45278,-75.7664
26.0726,-80.1527,4.45278,-75.7664
3.13058,101.549,4.53722,103.427
8.28853,-62.7604,4.555,-61.15
1.35019,103.994,4.56797,101.092
-34.8222,-58.5358,4.70159,-74.1469
-33.393,-70.7858,4.70159,-74.1469
-23.43556,-46.47306,4.70159,-74.1469
-22.81,-43.25056,4.70159,-74.1469
-16.5133,-68.1923,4.70159,-74.1469
-12.0219,-77.11431,4.70159,-74.1469
-4.19355,-69.9432,4.70159,-74.1469
-2.15742,-79.8836,4.70159,-74.1469
-0.12917,-78.3575,4.70159,-74.1469
0.50523,-76.5008,4.70159,-74.1469
0.86193,-77.6718,4.70159,-74.1469
0.97877,-76.6056,4.70159,-74.1469
1.25366,-70.2339,4.70159,-74.1469
1.39625,-77.2915,4.70159,-74.1469
1.58919,-75.5644,4.70159,-74.1469
2.15217,-74.7663,4.70159,-74.1469
2.4544,-76.6093,4.70159,-74.1469
2.57969,-72.6394,4.70159,-74.1469
2.95015,-75.294,4.70159,-74.1469
3.54322,-76.3816,4.70159,-74.1469
3.81963,-76.9898,4.70159,-74.1469
3.85353,-67.9062,4.70159,-74.1469
4.16787,-73.6138,4.70159,-74.1469
4.42161,-75.1333,4.70159,-74.1469
4.45278,-75.7664,4.70159,-74.1469
4.81267,-75.7395,4.70159,-74.1469
5.0296,-75.4647,4.70159,-74.1469
5.31911,-72.384,4.70159,-74.1469
5.69076,-76.6412,4.70159,-74.1469
6.16454,-75.4231,4.70159,-74.1469
6.18472,-67.4932,4.70159,-74.1469
6.22055,-75.59058,4.70159,-74.1469
6.45108,-71.7603,4.70159,-74.1469
6.95187,-71.85718,4.70159,-74.1469
7.02433,-73.8068,4.70159,-74.1469
7.06888,-70.7369,4.70159,-74.1469
7.1265,-73.1848,4.70159,-74.1469
7.81196,-76.7164,4.70159,-74.1469
7.92757,-72.5115,4.70159,-74.1469
8.82374,-75.8258,4.70159,-74.1469
9.07136,-79.3835,4.70159,-74.1469
9.33274,-75.2856,4.70159,-74.1469
9.99386,-84.2088,4.70159,-74.1469
10.435,-73.2495,4.70159,-74.1469
10.4424,-75.513,4.70159,-74.1469
10.60119,-66.99122,4.70159,-74.1469
10.8896,-74.7808,4.70159,-74.1469
11.1196,-74.2306,4.70159,-74.1469
11.5262,-72.926,4.70159,-74.1469
12.1889,-68.9598,4.70159,-74.1469
12.5014,-70.0152,4.70159,-74.1469
12.5836,-81.7112,4.70159,-74.1469
13.4409,-89.0557,4.70159,-74.1469
14.5833,-90.5275,4.70159,-74.1469
18.4297,-69.6689,4.70159,-74.1469
18.4394,-66.0018,4.70159,-74.1469
18.5674,-68.3634,4.70159,-74.1469
19.4363,-99.0721,4.70159,-74.1469
21.0365,-86.8771,4.70159,-74.1469
22.9892,-82.4091,4.70159,-74.1469
25.7932,-80.2906,4.70159,-74.1469
26.0726,-80.1527,4.70159,-74.1469
28.4294,-81.309,4.70159,-74.1469
29.9844,-95.3414,4.70159,-74.1469
32.8968,-97.038,4.70159,-74.1469
33.6367,-84.4281,4.70159,-74.1469
38.9445,-77.4558,4.70159,-74.1469
